SSEC,SCI,FTSE100,DAX30,CAC40
2184.54,8793.13,6441.32,7939.77,3787.19
2218.32,8911.65,6432.7,7986.47,3773.76
2199.31,8772.58,6388.55,7984.29,3793.78
2177.91,8691.39,6392.76,7966.12,3840.15
2174.12,8718.2,6378.38,7970.91,3836.27
2205.5,8847.67,6399.37,8058.37,3839.97
2231.17,8997.08,6387.56,8042.85,3836.04
2235.57,9022.9,6411.74,8010.7,3871.58
2246.3,9074.84,6490.66,7947.79,3844.03
2232.97,9050.08,6420.28,8001.97,3825.47
2246.83,9071.16,6344.12,7932.51,3775.75
2241.92,9014.28,6249.78,7911.35,3829.56
2217.01,8809.08,6276.94,7870.9,3774.85
2224.8,8869.85,6313.21,7879.67,3770.29
2251.81,9061.33,6387.37,7789.09,3727.98
2282.87,9246.28,6416.14,7795.31,3748.64
2299.99,9307.15,6384.39,7943.87,3711.64
2305.11,9403.54,6343.6,7874.75,3731.42
2302.4,9405.06,6304.58,7817.39,3805.37
2275.67,9265.68,6244.21,7658.75,3754.96
2288.53,9304.86,6243.67,7662.64,3726.16
2293.08,9260.63,6286.59,7637.51,3663.48
2321.32,9441.69,6280.62,7810.63,3666.78
2324.02,9404.4,6406.12,7871.63,3670.72
2317.75,9379.19,6431.76,7744.77,3743.71
2300.59,9257.95,6442.59,7712.63,3775.66
2299.25,9251.24,6426.42,7682.58,3729.3
2272.42,9124.27,6458.02,7503.03,3710.48
2270.93,9143.44,6430.12,7473.73,3685.79
2242.11,9001.09,6451.29,7459.96,3599.23
2210.9,8763.61,6460.71,7478.11,3599.36
2148.35,8432.42,6521.46,7658.21,3651.96
2162.04,8479.46,6557.3,7759.03,3652.13
2156.22,8404.5,6583.48,7832.86,3783.05
2159.29,8470.87,6592.74,7814.76,3842.94
2143.45,8421.24,6624.98,7873.5,3840.47
2084.02,8147.48,6631.76,7913.71,3810.05
2073.09,8136.05,6686.06,7961.71,3868.68
1963.23,7588.52,6693.55,8122.29,3856.75
1959.51,7495.1,6687.8,8112.08,3858.76
1951.49,7566.4,6723.06,8181.78,3912.95
1950.01,7544.33,6755.63,8249.71,3907.04
1979.21,7694.47,6803.87,8262.55,3921.32
1995.24,7718.48,6840.27,8278.59,3956.28
2006.56,7768.84,6696.79,8279.29,3928.58
1994.27,7703.74,6654.34,8339.11,3953.83
2006.1,7804.11,6762.01,8362.42,3945.2
2007.2,7856.59,6627.17,8369.87,3966.06
1958.27,7637.63,6656.99,8398,3982.23
1965.45,7600.47,6583.09,8455.83,3979.07
2008.13,7851.25,6525.12,8472.2,4001.27
2072.99,8184.77,6558.58,8530.89,4022.85
2039.49,8012.84,6419.31,8351.98,4036.18
2059.39,8137.77,6336.11,8305.32,4051.11
2065.72,8186.68,6411.99,8383.3,3967.15
2044.92,8063.8,6400.45,8480.87,3956.79
2023.4,7904.27,6340.08,8336.58,3995.16
1992.65,7663.99,6299.45,8400.2,4050.56
2004.76,7684.23,6304.63,8348.84,3974.12
2043.88,7963.7,6308.26,8285.8,3996.31
2033.33,7935.85,6330.49,8295.96,3948.59
2021.17,7894.6,6374.21,8196.18,3920.67
2010.85,7843.36,6348.82,8098.81,3925.83
1976.31,7668.54,6159.51,8254.68,3852.44
1990.06,7730.17,6116.17,8307.69,3814.28
1993.8,7765.4,6029.1,8222.46,3872.59
2029.07,7931.79,6101.91,8143.27,3864.36
2029.42,7961.47,6165.48,8095.39,3810.56
2050.48,8060.39,6243.4,8127.96,3793.7
2060.5,8143.13,6215.47,8215.73,3797.98
2046.78,8096.09,6307.78,8229.51,3805.16
2044.9,8114.87,6303.94,8197.08,3863.66
2052.24,8145.97,6229.87,7928.48,3860.55
2101.28,8356.73,6421.67,7789.24,3839.34
2106.16,8362.65,6375.52,7692.45,3698.93
2100.14,8336.81,6450.07,7811.3,3658.04
2081.88,8228.87,6513.08,7940.99,3595.63
2068.45,8168.09,6504.96,7990.75,3649.82
2085.6,8285.72,6543.41,7959.22,3726.04
2072.59,8234.56,6544.94,7983.92,3762.19
2072.96,8236.09,6586.11,7910.77,3738.91
2067.12,8245.04,6556.35,7829.32,3767.48
2057.46,8166.28,6571.93,7994.31,3742.57
2096.47,8334.57,6634.36,7806,3702.01
2103.57,8341.77,6630.67,7968.54,3809.31
2101.3,8259.38,6623.17,8057.75,3753.85
2097.23,8214.49,6597.44,8066.48,3823.83
2098.38,8202.48,6620.43,8158.8,3843.56
2098.45,8243.58,6587.95,8212.77,3840.53
2123.11,8368.04,6554.79,8234.81,3868.98
2127.62,8344.96,6560.25,8201.05,3855.09
2122.43,8286.06,6570.95,8254.72,3878.58
2139.99,8280.33,6621.06,8337.09,3851.03
2212.52,8504.74,6681.98,8331.57,3872.02
2237.98,8636.63,6647.87,8331.06,3927.79
2241.27,8675.63,6619.58,8314.23,3925.32
2255.6,8714.88,6604.21,8379.11,3939.92
2236.22,8687.54,6511.21,8298.98,3923.09
2231.4,8659,6529.68,8244.91,3962.75
2185.56,8493.78,6583.39,8259.03,3956.02
2191.85,8480.74,6574.34,8271.02,3968.84
2221.04,8719.29,6611.94,8275.97,3968.91
2207.53,8664.8,6587.43,8410.73,3986.61
2198.51,8613.71,6483.34,8406.94,3992.69
2155.81,8439.47,6499.99,8398.38,4042.73
2160.03,8472.29,6465.73,8299.73,4045.65
2174.67,8514.57,6453.46,8260.48,4049.97
2198.2,8681.53,6390.84,8318.32,4032.57
2211.77,8667.77,6446.87,8338.31,4038.49
2190.93,8685.79,6492.1,8359.25,4064.32
2228.15,8737.97,6440.97,8415.76,4076.55
2237.77,8760.1,6430.06,8438.12,4071.68
2233.41,8700.34,6483.05,8376.29,4092.5
2193.07,8542.87,6412.93,8391.94,4114.2
2188.54,8521.2,6506.19,8366.29,4093.2
2193.78,8584.87,6468.41,8300.03,4123.89
2229.24,8739.52,6474.74,8285.41,4083.98
2210.65,8619.64,6532.44,8397.89,4028.93
2183.11,8512.96,6547.33,8416.99,4015.09
2164.32,8486.52,6530.74,8435.15,4059.12
2132.96,8379.61,6583.99,8242.56,4069.47
2133.87,8336.68,6588.43,8157.9,4067.13
2128.86,8398.92,6588.98,8194.55,3968.73
2160.46,8553.37,6583.8,8103.15,3960.46
2141.61,8444.41,6622.86,8243.87,3986.35
2149.56,8451.72,6570.17,8180.71,3933.78
2149.63,8416.93,6558.82,8195.92,4006.01
2157.24,8451.73,6625.39,8234.98,3974.07
2139.61,8287.86,6596.43,8275.67,3980.42
2129.4,8240.25,6557.37,8276.32,4006.8
2106.13,8155.4,6571.46,8446.54,4049.19
2109.47,8168.67,6551.53,8495.73,4040.33
2126.77,8279.31,6565.59,8494,4116.64
2087.94,8111,6512.66,8509.42,4119.11
2100.51,8156.54,6462.22,8613,4106.63
2135.83,8305.91,6460.01,8596.95,4114.5
2197.22,8523.75,6437.5,8636.06,4152.22
2193.13,8461.21,6449.04,8694.18,4145.51
2206.61,8510.68,6453.88,8675.73,4170.4
2205.77,8472.02,6437.28,8635.29,4206.04
2196.38,8413.34,6365.83,8664.6,4203.66
2186.11,8379.55,6337.91,8665.63,4172.08
2183.07,8365.35,6430.49,8664.1,4195.61
2201.07,8447.46,6487.19,8661.51,4195.35
2219.37,8548.37,6507.65,8594.4,4186.72
2220.5,8542.61,6549.11,8689.14,4186.77
2207.37,8376.64,6571.59,8629.42,4143.44
2222.67,8492.52,6576.16,8597.91,4196.6
2251.76,8600.82,6622.58,8622.97,4158.16
2247.06,8560.79,6654.2,8591.58,4127.98
2237.11,8526.68,6695.66,8555.89,4164.25
2238.2,8519.67,6674.48,8516.69,4165.58
2237.49,8554.17,6713.18,8685.77,4133.53
2204.17,8409.8,6721.34,8724.83,4127.05
2202.8,8400.65,6725.82,8723.81,4218.11
2196.07,8429.82,6774.73,8804.44,4219.98
2160.86,8272.67,6777.7,8846,4222.96
2151.08,8213.43,6731.43,8811.98,4256.02
2148.28,8236.95,6734.74,8865.1,4243.72
2127.79,8147.71,6763.62,8867.22,4239.64
2084.79,7966.72,6746.84,8947.46,4286.03
2089.71,7989.51,6741.69,8919.86,4276.92
2092.91,8027.43,6697.22,8980.63,4295.43
2106.35,8096.37,6708.42,8985.74,4260.66
2073.1,7897.33,6728.37,8978.65,4275.69
2101.25,8048.85,6726.79,9022.04,4272.31
2097.53,7999.3,6630,9010.27,4251.61
2115.98,8121.79,6666.13,9033.92,4278.09
2109.39,8114.39,6693.44,9007.83,4274.11
2083.14,8028.33,6723.46,9037.23,4299.89
2045.71,7818.46,6698.01,9009.11,4273.19
2047.32,7806.31,6681.08,9040.87,4288.59
2044.34,7802.14,6681.33,9081.03,4253.34
2027.62,7746.74,6674.3,9078.28,4286.93
2013.3,7648.04,6694.62,9107.86,4280.99
2009.56,7572.56,6636.22,9076.48,4260.44
2026.84,7665.77,6649.47,9054.83,4290.14
2023.35,7668.8,6654.47,9149.66,4263.78
2023.7,7667.22,6650.57,9168.69,4239.94
2004.95,7544.56,6595.33,9225.43,4283.91
1991.25,7524.33,6532.43,9193.29,4292.23
2008.31,7593.42,6509.97,9202.07,4320.68
2051.75,7820.45,6498.33,9196.08,4272.29
2042.18,7788.47,6551.99,9219.04,4268.37
2054.39,7855.14,6559.48,9299.95,4253.9
2033.3,7752.54,6523.31,9290.07,4278.53
2038.51,7740.75,6507.72,9351.13,4301.97
2049.91,7707.59,6445.25,9387.37,4277.57
2033.08,7572.63,6439.96,9405.3,4293.06
2044.5,7616.57,6522.2,9401.96,4302.42
2086.07,7812.16,6486.19,9223.4,4295.21
2103.67,7838.12,6492.08,9140.63,4285.81
2109.96,7902.08,6584.7,9084.95,4172.44
2098.4,7857.11,6606.58,9172.41,4148.52
2115.85,7883.75,6678.61,9195.17,4099.91
2135.42,7943.96,6694.17,9114.44,4129.37
2119.07,7832.47,6750.87,9077.11,4134.1
2142.55,7953.94,6731.27,9017,4091.14
2138.78,7842.12,6749.09,9006.46,4086.86
2113.69,7750.56,6717.91,9163.56,4069.12
2076.69,7542.53,6730.67,9085.12,4059.71
2034.22,7303.94,6730.73,9181.75,4119.88
2041.25,7319.61,6755.45,9335.74,4068.64
2047.35,7188.74,6721.78,9400.18,4109.51
2056.3,7365.92,6691.34,9488.82,4177.03
2075.24,7391.91,6739.94,9589.39,4193.77
2071.47,7347.11,6757.15,9552.16,4215.29
2053.08,7298.13,6766.86,9400.04,4218.41
2059.58,7352.03,6819.86,9435.15,4277.65
2057.91,7328.48,6815.42,9428,4275.71
1999.06,7118.44,6829.3,9506.2,4295.95
2001.16,7212.57,6836.73,9497.84,4227.28
1997.69,7217.02,6834.26,9421.61,4247.65
2019.11,7319.29,6826.33,9473.24,4227.54
2004.34,7239.06,6773.28,9510.17,4262.68
2023.67,7340.62,6663.74,9540.51,4260.96
2025.2,7273.95,6550.66,9733.81,4225.14
2021.73,7150.12,6572.33,9717.71,4250.6
1993.48,6998.19,6544.28,9742.96,4263.27
2047.62,7241.57,6538.45,9715.9,4274.2
2066.28,7273.76,6510.44,9730.12,4332.07
2067.31,7252.35,6465.66,9720.11,4319.27
2063.67,7244.19,6449.27,9631.04,4327.5
2046.59,7173.02,6457.89,9392.02,4322.86
2041.71,7165.57,6558.28,9349.22,4323.87
2033.31,7189.58,6571.68,9406.91,4324.98
2047.46,7281.11,6591.55,9336.73,4280.96
2058.99,7333.59,6672.66,9373.48,4161.47
2043.7,7298,6675.03,9306.48,4144.56
2058.83,7367.8,6659.42,9186.52,4185.29
2098.28,7508.66,6663.62,9127.91,4156.98
2105.24,7511.25,6736,9116.32,4180.02
2134.3,7563.2,6796.43,9256.58,4165.72
2130.54,7586.83,6796.71,9301.92,4107.75
2131.54,7583.28,6812.99,9289.86,4117.45
2101.6,7449.71,6838.06,9478.77,4117.79
2105.12,7468.46,6865.86,9540,4188.1
2098.89,7451.04,6830.5,9596.77,4228.18
2097.75,7455.74,6799.15,9662.4,4237.13
2065.83,7353.6,6810.27,9656.76,4283.32
2072.83,7391.22,6809.7,9659.78,4305.5
2067.38,7434.73,6708.35,9660.05,4312.8
2057.03,7419.44,6823.77,9618.85,4340.14
2036.52,7323.65,6775.42,9656.95,4335.17
2003.49,7240.46,6788.49,9708.94,4330.71
2020.34,7339.86,6712.67,9699.35,4341.1
2026.36,7312.86,6689.45,9661.73,4355.49
2027.35,7309.56,6685.52,9588.33,4381.06
2028.04,7311.89,6620.9,9692.08,4419.13
2010.08,7234.69,6553.78,9358.89,4414.55
2015.27,7169.98,6527.89,9589.15,4396.91
2011.14,7162.44,6568.35,9542.02,4396.39
2052.87,7318.14,6605.28,9542.87,4408.08
2050.73,7310.31,6573.13,9350.75,4290.87
2047.91,7325.52,6542.44,9265.5,4395.9
2024.97,7213.77,6557.17,9307.79,4391.25
2026.5,7242.17,6520.39,9188.69,4417.04
2005.18,7151.49,6604.89,9017.79,4366.42
2008.12,7151.18,6605.3,9056.41,4370.84
2024.95,7204.65,6588.32,9180.89,4349.72
2021.29,7183.67,6615.58,9242.55,4306.26
2034.57,7240.92,6598.37,9277.05,4250.51
2041.48,7275.11,6652.61,9296.12,4216.37
2034.56,7260.12,6659.04,9342.94,4271.96
2050.23,7380.69,6649.14,9188.77,4313.26
2040.59,7341.56,6695.55,9338.4,4308.06
2039.21,7364.83,6622.84,9448.58,4327.91
2038.31,7321.52,6590.69,9451.21,4335.28
2024.83,7223.13,6635.61,9587.19,4276.34
2040.88,7303.63,6641.97,9555.91,4344.12
2029.96,7235.39,6561.7,9603.71,4385.15
2030.5,7227.24,6583.76,9623.36,4379.06
2052.53,7341.66,6541.61,9628.82,4411.26
2054.95,7340.69,6584.17,9695.77,4391.5
2051.71,7299.81,6625.25,9510.85,4426.72
2070.72,7401.35,6681.76,9490.79,4430.86
2085.98,7416.99,6674.74,9506.35,4449.33
2066.7,7331.37,6703,9454.54,4484.55
2055.52,7297.4,6685.69,9315.29,4436.08
2023.73,7180.32,6700.16,9339.17,4424.83
2026.67,7195.69,6769.91,9173.71,4442.68
2024.36,7192.87,6780.03,9317.82,4413.49
2033.93,7240.85,6808.87,9409.71,4365.86
2025.5,7217.65,6822.42,9600.09,4384.56
2038.68,7291.88,6798.56,9544.19,4345.35
2036.51,7312.62,6796.44,9548.68,4405.66
2048.33,7343.27,6839.25,9401.55,4431.81
2050.38,7297.5,6814.57,9446.36,4484.21
2059.42,7310.38,6851.75,9584.12,4451.08
2063.23,7335.54,6873.08,9603.23,4479.54
2059.38,7333.91,6878.49,9556.02,4443.63
2059.93,7321.52,6840.89,9529.5,4460.53
2064.02,7358.33,6855.81,9467.53,4497.68
2038.61,7192.71,6844.55,9521.3,4487.39
2038.34,7159.63,6802,9607.4,4458.17
2046.96,7206.97,6821.04,9581.45,4462.69
2066.65,7278.86,6820.56,9702.46,4428.07
2070.36,7304.41,6815.75,9754.43,4446.44
2067.28,7261.91,6871.29,9754.39,4507.24
2055.59,7194.74,6851.22,9656.05,4477.28
2059.07,7259.45,6871.29,9629.1,4493.65
2054.48,7274.5,6844.51,9659.39,4505.02
2075.48,7372.65,6864.1,9639.08,4501.04
2078.49,7375.31,6836.3,9697.87,4444.93
2105.06,7503.4,6818.63,9720.91,4456.28
2126.61,7578.12,6813.49,9768.01,4469.76
2177.95,7808.66,6858.21,9892.82,4452.35
2183.19,7867.04,6875,9938.9,4469.03
2181.24,7853.23,6873.55,9939.17,4478.21
2201.56,7956.91,6838.87,9938.9,4493.15
2185.3,7880.98,6843.11,9943.27,4526.93
2223.33,8006.91,6777.85,9950.12,4530.51
2219.95,8007.76,6754.64,9919.74,4531.63
2217.47,7995.5,6766.77,9926.67,4530.51
2187.67,7872.95,6778.56,9947.83,4519.57
2194.43,7885.33,6808.11,9987.19,4515.89
2224.65,8009.73,6825.2,10008.63,4503.69
2221.59,7966.89,6800.56,10028.8,4501
2222.88,7980.49,6787.07,9949.81,4548.73
2206.47,7893.9,6733.62,9938.7,4581.12
2226.73,7982.07,6735.12,9912.87,4589.12
2239.47,8045.86,6757.77,9883.98,4595
2245.33,8043.25,6743.94,9920.32,4555.11
2240.21,8023.07,6802.92,9930.33,4554.4
2230.46,8010.71,6816.37,10004,4543.28
2240.81,8059.4,6865.21,9987.24,4510.05
2229.27,7934.81,6866.05,9920.92,4536.07
2207.11,7813.98,6823.51,9938.08,4530.37
2209.47,7841.07,6738.45,9867.75,4563.04
2195.82,7743.54,6718.04,9804.9,4541.34
2217.2,7841.7,6672.37,9815.17,4515.57
2235.51,7941.16,6690.17,9833.07,4518.34
2266.05,8043.31,6746.14,9902.41,4460.6
2288.63,8115.87,6710.45,9911.27,4439.63
2306.86,8176.57,6784.67,10029.43,4436.99
2326.43,8214.53,6738.32,10009.08,4422.84
2326.53,8201.51,6749.45,9906.07,4461.12
2318.3,8158.6,6728.44,9772.67,4444.72
2311.68,8117.92,6795.34,9808.2,4489.88
2331.95,8146.99,6798.15,9659.13,4468.98
2339.14,8112.65,6821.46,9666.34,4405.76
2296.55,7921.07,6791.55,9783.01,4342.53
2307.89,7981.82,6788.07,9719.41,4359.84
2315.93,8004.57,6807.75,9859.27,4301.26
2329.45,8047.25,6773.44,9753.88,4316.5
2289.87,7895.87,6730.11,9720.02,4350.04
2309.72,7965.88,6679.18,9612.05,4305.31
2343.57,8100.22,6677.52,9734.33,4369.06
2345.1,8076.51,6682.48,9753.56,4316.12
2347.72,8072.88,6636.16,9794.06,4335.31
2357.71,8082.85,6597.37,9644.01,4304.74
2363.87,8080.35,6567.36,9598.17,4369.52
2382.79,8183.65,6632.82,9653.63,4376.32
2389.37,8204.01,6632.42,9593.68,4410.65
2374.54,8211.54,6656.68,9407.48,4330.55
2366.01,8164.07,6685.26,9210.08,4344.77
2359.48,8139.96,6689.08,9154.14,4365.58
2373.67,8198.12,6741.25,9189.74,4312.3
2356.5,8110.69,6779.31,9130.04,4246.14
2341.18,8151.52,6755.48,9038.97,4202.78
2356.73,8204.2,6777.66,9009.32,4217.22
2339.66,8106.92,6775.25,9180.74,4232.88
2326.55,8063.2,6822.76,9069.47,4207.14
2302.42,7969.16,6830.66,9198.88,4149.83
2302.28,7921.13,6805.8,9225.1,4147.81
2290.44,7829.33,6819.75,9092.6,4197.7
2337.87,7988.34,6825.31,9245.33,4162.16
2373.03,8090.68,6829.17,9334.28,4194.79
2391.08,8090.55,6873.58,9314.57,4205.43
2420.18,8225.61,6877.97,9401.53,4174.36
2430.03,8240.15,6855.1,9339.17,4230.65
2430.68,8206.79,6834.77,9510.14,4254.45
2419.25,8198.57,6829,9588.15,4240.79
2425.86,8211.96,6830.11,9569.71,4292.93
2418.17,8234.87,6799.62,9462.56,4252.8
2473.67,8410.22,6806.96,9470.17,4342.11
2469.67,8312.88,6804.21,9479.03,4393.41
2494.48,8410.29,6792.24,9507.02,4395.26
2485.61,8305.08,6780.9,9626.49,4366.04
2478.82,8326.9,6819.29,9724.26,4381.04
2474.01,8283.8,6837.92,9747.02,4379.73
2456.37,8196.59,6773.63,9758.03,4378.33
2450.99,8225.07,6676.08,9710.7,4421.87
2452.66,8205.38,6706.27,9700.17,4494.94
2486.79,8332.3,6639.71,9691.28,4486.49
2532.88,8577.91,6649.39,9651.13,4474.93
2567.6,8693.43,6646.6,9659.63,4452.37
2604.34,8763.78,6622.72,9632.93,4450.79
2630.49,8860.43,6557.52,9661.5,4440.9
2682.83,9002.23,6446.39,9798.13,4441.7
2680.16,9095.76,6527.91,9799.26,4428.63
2763.54,9366.95,6563.65,9749.54,4409.15
2779.52,9643.92,6495.58,9595.03,4431.41
2899.46,10029.83,6482.24,9661.97,4464.7
2937.65,10067.28,6431.85,9510.01,4461.22
3020.26,10554.57,6339.97,9490.55,4442.55
2856.27,10116.49,6366.24,9422.91,4359.35
2940.01,10545.51,6392.68,9474.3,4413.72
2925.74,10478.88,6211.64,9382.03,4355.28
2938.17,10462.31,6195.91,9195.68,4394.75
2953.42,10504.23,6310.29,9209.51,4358.07
3021.52,10668.62,6267.07,9086.21,4416.24
3061.02,10786.72,6372.33,8995.33,4365.27
3057.52,10665.18,6399.73,9005.02,4242.67
3108.6,10627.11,6419.15,8788.81,4281.74
3127.45,10608.51,6388.73,8812.43,4286.52
3032.61,10570.79,6363.46,8825.21,4209.14
2972.53,10292.52,6402.17,8571.95,4168.12
3072.54,10493.78,6453.87,8582.9,4141.45
3157.6,10802.64,6463.55,8850.27,4073.71
3168.02,10780.4,6546.47,8717.76,4078.7
3165.81,10722.26,6487.97,8886.96,4088.25
3234.68,11014.62,6453.97,8940.14,3939.72
3350.52,11520.59,6539.14,9047.31,3918.62
3351.45,11667.97,6551.15,8987.8,4033.18
3373.95,11613.36,6567.24,8902.61,3991.24
3293.46,11465.14,6611.25,9068.19,4081.24
3285.41,11324.76,6627.4,9082.81,4105.09
3229.32,11285.18,6611.04,9114.84,4157.68
3235.3,11355.81,6635.45,9326.87,4128.9
3222.44,11237.78,6654.37,9251.7,4096.74
3336.46,11483.68,6671.97,9166.47,4112.67
3376.5,11532.8,6709.13,9315.48,4110.64
3116.35,10770.93,6696.6,9377.41,4141.24
3173.05,10996.48,6678.9,9291.83,4233.09
3323.61,11372.18,6750.76,9351.87,4194.03
3343.34,11471.21,6729.79,9369.03,4130.19
3351.76,11436.29,6731.14,9210.96,4208.42
3383.18,11686.97,6729.17,9248.51,4227.68
3352.96,11551.87,6723.42,9252.94,4189.89
3305.74,11354.2,6722.62,9306.35,4222.82
3262.3,11249.04,6656.37,9456.53,4244.1
3210.36,11150.69,6742.1,9472.8,4179.88
3128.3,10963.14,6716.63,9483.97,4187.95
3204.91,11209.19,6679.37,9732.55,4202.46
3174.13,11116.55,6742.84,9785.54,4226.1
3136.53,11065.58,6672.15,9861.21,4262.38
3075.91,10791.1,6529.47,9915.56,4266.19
3095.12,10868.14,6500.04,9974.87,4234.21
3141.59,11136.62,6461.7,9980.85,4347.23
3157.7,11265.63,6300.63,9963.51,4368.44
3173.42,11302.73,6182.72,9934.08,4382.31
3203.83,11443.05,6331.83,9971.79,4373.42
3222.36,11595.25,6336.48,9851.35,4382.34
3246.91,11718.56,6466,10087.12,4390.18
3228.84,11539.7,6545.27,10014.99,4377.33
3298.36,11750.78,6576.74,9793.71,4388.3
3310.3,11757.68,6598.18,9799.73,4391.86
3336.28,11884.02,6609.93,9862.53,4323.89
3263.05,11526.22,6633.51,9594.73,4419.48
3279.53,11655.08,6547,9334.01,4375.48
3248.48,11566.39,6566.09,9563.89,4263.94
3241.19,11392.4,6547.8,9544.43,4227.91
3302.41,11533.23,6417.16,9811.06,4225.86
3286.07,11556.65,6366.51,9786.96,4108.93
3290.9,11525.09,6419.83,9865.76,4005.38
3349.32,11635.59,6569.96,9922.11,4093.2
3372.91,11713.61,6501.14,9927.13,4111.91
3449.3,12017.77,6501.42,9805.55,4249.49
3502.85,12169.52,6542.2,9764.73,4241.65
3577.3,12496.24,6388.46,9473.16,4254.43
3582.27,12429.11,6498.78,9469.66,4314.97
3617.32,12544.45,6550.27,9518.18,4295.85
3687.73,12780.32,6585.53,9837.61,4317.93
3691.41,12801.2,6620.1,9648.5,4245.54
3660.73,12757.09,6728.04,9781.9,4272.75
3682.09,12712.98,6796.63,9941,4252.29
3691.1,12874.42,6832.83,9817.08,4111.36
3786.57,13193.32,6852.4,10032.61,4083.5
3747.9,13160.66,6811.61,10167.77,4112.73
3810.29,13394.72,6825.94,10242.35,4260.19
3825.78,13426.1,6810.6,10257.13,4179.07
3863.93,13494.64,6749.4,10299.23,4228.24
3961.38,13768.73,6782.55,10435.62,4290.28
3994.81,13841.72,6871.8,10649.58,4223.24
3957.53,13796.73,6860.02,10798.33,4323.2
4034.31,14013.33,6865.93,10628.58,4379.62
4121.71,14149.5,6853.44,10710.97,4394.93
4135.56,14042.46,6837.15,10737.87,4446.02
4084.16,13646.61,6829.12,10694.32,4484.82
4194.82,13967.8,6818.17,10828.01,4552.8
4287.3,14149.34,6828.11,10890.95,4640.69
4217.08,13871.6,6873.52,10911.32,4675.13
4293.62,14439,6857.05,10905.41,4624.21
4398.49,14749.13,6898.13,10846.39,4610.94
4414.51,14743.22,6898.08,10663.51,4631.43
4393.69,14598.7,6888.9,10753.83,4604.25
4527.4,14809.42,6915.2,10752.11,4627.67
4476.21,14707.25,6912.16,10919.65,4677.9
4476.62,14871.95,6949.63,10963.4,4696.3
4441.65,14818.64,6935.38,10923.23,4703.3
4480.46,14860.53,6949.73,10895.62,4691.03
4298.71,14233.1,6946.66,10961,4651.08
4229.27,14136.17,6940.64,11001.94,4695.65
4112.21,14114.73,6889.13,11050.64,4679.38
4205.92,14481.25,6919.24,11130.92,4726.2
4333.58,14944.88,6961.14,11205.74,4759.36
4401.22,15066.29,6911.8,11210.27,4751.95
4375.76,15173.09,6876.47,11327.19,4753.99
4378.31,15024.47,6702.84,11401.66,4799.03
4308.69,14694.95,6721.51,11410.36,4833.28
4283.49,14672.63,6761.07,11280.36,4830.9
4417.55,15127.38,6740.58,11390.38,4862.3
4446.29,15337.08,6804.08,11504.01,4886.44
4529.42,15872.53,6837.61,11550.97,4882.22
4657.6,16045.8,6945.2,11582.11,4910.62
4813.8,16351.06,6962.32,11500.38,4951.48
4910.9,16903.47,7022.51,11805.99,4917.32
4941.71,16963.52,7037.67,11799.39,4869.25
4620.27,15912.95,7019.68,11901.61,4917.35
4611.74,16100.45,6990.97,12167.72,4963.51
4828.74,16917.53,6895.33,11980.85,4964.35
4910.53,17485.58,6855.02,11922.77,4937.2
4909.98,17538.5,6891.43,11899.4,4881.95
4947.1,17501.05,6773.04,12039.37,4997.75
5023.1,17649.09,6809.5,11895.84,4987.33
5131.88,17452.31,6833.46,12005.69,5010.46
5113.53,17399,6961.77,11865.32,5061.16
5106.04,17677.57,6937.41,11843.68,5028.93
5121.59,17889.69,7015.36,11868.33,5033.42
5166.35,18098.27,7089.77,12086.01,5037.18
5062.99,17702.55,7064.3,11966.17,5087.49
4887.43,17075.93,7075.26,12001.38,5054.52
4967.9,17405.57,7096.78,11967.39,5088.28
4785.36,16734.84,7060.45,12123.52,5020.99
4478.36,15725.47,6994.63,12035.86,5006.35
4576.49,16045.99,7052.13,12166.44,5034.06
4690.15,16312.31,7062.93,12374.73,5083.52
4527.78,15692.44,7028.24,12338.73,5033.64
4192.87,14398.79,7053.67,12227.6,5062.22
4053.03,13566.27,7070.7,12231.34,5074.14
4277.22,14337.96,7103.98,11998.86,5151.19
4053.7,13650.82,7030.53,11688.7,5136.86
3912.77,12924.19,6946.28,11891.91,5208.95
3686.92,12246.06,6960.63,11939.58,5240.46
3775.91,12075.77,6985.95,11867.37,5254.12
3727.12,11375.6,6927.58,11723.58,5218.06
3507.19,11040.89,6933.74,11810.85,5254.35
3709.33,11510.34,6886.95,12039.16,5224.49
3877.8,12038.14,7046.82,11811.66,5143.26
3970.39,12614.16,7029.85,11432.72,5187.59
3924.49,12728.51,6933.8,11454.38,5192.64
3805.7,12132.42,6949.63,11619.85,5211.09
3823.18,12357.61,6973.04,11327.68,5178.91
3957.35,13004.96,6960.49,11350.15,5201.45
3992.11,13202.39,6968.87,11407.97,5268.91
4017.67,13315.56,6995.1,11709.73,5173.38
4026.04,13416.54,7007.26,11673.35,5039.39
4123.92,13754.53,7013.47,11472.41,5046.49
4070.91,13518.51,7031.72,11351.46,5081.97
3725.56,12493.05,6948.99,11559.82,4974.07
3663,12316.78,7033.33,11447.03,4981.59
3789.17,12823.07,7040.92,11594.28,4967.22
3705.77,12395.92,6984.43,11853.33,5090.39
3663.73,12374.25,6953.58,11848.47,5027.87
3622.91,12161.58,6928.27,11864.59,4974.65
3756.54,12711.56,6950.46,11815.01,4961.86
3694.57,12524.69,6859.24,11625.13,5029.31
3661.54,12421.85,6804.6,11771.13,4993.82
3744.2,12753.05,6790.04,11677.57,5012.31
3928.42,13302.96,6753.8,11413.82,5117.3
