"SSEC_PIT","SCI_PIT","FTSE100_PIT","DAX30_PIT","CAC40_PIT"
0.581069223903037,0.872309050095923,0.748959081386759,0.438963301556076,0.520577898202806
0.785722545851694,0.828969478041247,0.640985397859143,0.45425603319192,0.584102182733588
0.337213216066482,0.222113080127264,0.171255044872086,0.931290552156245,0.809896802102404
0.496269705620471,0.415575857964449,0.971715507714483,0.393131218788309,0.163813006939906
0.893095472787815,0.924434298066642,0.502438658983035,0.948067840733123,0.937405954988429
0.335895588594114,0.187727646008322,0.436405180059023,0.453736686638844,0.358700056519346
0.614413516531422,0.45453453469375,0.769952979860989,0.475453322311015,0.461110295987299
0.612755926431681,0.578067415059902,0.250519787343199,0.693603020921504,0.546573672218081
0.0174112762292809,0.0766118627089728,0.809900512239057,0.272277918021484,0.250066302241364
0.664633816087079,0.350102735135483,0.476972961571513,0.69958504456869,0.829775845132615
0.768115921083335,0.65168221373243,0.0215707369225651,0.393450767444136,0.21202935352471
0.235544407099008,0.217741255672712,0.853218844795469,0.0561086024896013,0.0365164687305968
0.0504931462384114,0.0678350524555505,0.152468588373224,0.857173586224085,0.779425787377041
0.147961652511436,0.30735186116514,0.702602243342889,0.285612457803945,0.140037031866902
0.247607477876566,0.22739141831613,0.00939436886936127,0.673647391409029,0.520853802303109
0.0721889847324883,0.0534338316475611,0.690748746691858,0.0175942120453806,0.0111864452126082
0.881248793633362,0.904689712948715,0.973819898436269,0.547493434761485,0.727078173153937
0.780239316046315,0.790386369334147,0.488186652111484,0.989309511462658,0.973306696092466
0.0115226895463198,0.0132520221783766,0.737364603330844,0.688087422485013,0.62401716884139
0.630227878988245,0.560123702431852,0.529808129992282,0.752572075862425,0.682207115532313
0.378917738121551,0.426389910909501,0.508092615452565,0.709453837910502,0.683575806297366
0.642284691344414,0.687250675130289,0.635835087820444,0.798936305730673,0.802453751492528
0.767033303273626,0.749319303583353,0.0263790293665623,0.677990884120175,0.495654833582173
0.348324167824724,0.462011950532892,0.0915493070464466,0.547752019618981,0.493444612896351
0.0641500446021177,0.143630780751501,0.852838026166557,0.321259840566334,0.335674464869333
0.867167323013399,0.770755726410146,0.244938501427812,0.0414565143630519,0.0604527300912258
0.179383054806744,0.174830959528351,0.920640887539732,0.491153358186072,0.131819945067432
0.583439174242773,0.768249232238657,0.168343800767104,0.92971782214031,0.910055097000092
0.796047229172876,0.776889987981601,0.266668529200491,0.125285297718084,0.0888266548952033
0.25053368930513,0.285392045143851,0.290032936973897,0.873822775974361,0.86105578486847
0.492719741303174,0.490388468293056,0.533676764818662,0.437711445435586,0.533883192204115
0.00452573555690098,0.00468728938277155,0.0575784679701353,0.210990927554074,0.155300103181754
0.4176279083516,0.545182940179306,0.899104078226208,0.248584036445376,0.421151729551655
0.166592612356146,0.14518128285781,0.693665315930507,0.373513032227003,0.175343382849083
0.44707677928534,0.278149813098763,0.465136339814482,0.0310137506903083,0.0754691552562842
0.173390128179789,0.355378966170645,0.0133381609279168,0.732735660256854,0.834564578651631
0.426454819425824,0.474691874323513,0.669930850165994,0.773289646389702,0.902620833172179
0.90843380787507,0.917766656471623,0.518162089997194,0.0850911978064712,0.142283325435341
0.493494716903782,0.61384483957842,0.568035010014199,0.0287546819820173,0.0221278412851423
0.0843876626912263,0.0685155882051545,0.871633005859602,0.633206445871099,0.573639860451498
0.820753438235481,0.867282575126602,0.884400625396192,0.590730953640643,0.601066515778537
0.676088972865243,0.761025577813041,0.0860599705283325,0.184474037401844,0.347320652404191
0.616846083793033,0.585935408152483,0.0511816335320282,0.753093197390021,0.814050473821524
0.0499017280303039,0.0337596934343266,0.504935182699528,0.451382792167223,0.372948276361885
0.521982189617833,0.768826758322904,0.545154268552789,0.963559342633372,0.953358682383859
0.321633419676921,0.24332947240854,0.482695664806008,0.129876515963126,0.12090474668581
0.902614486488409,0.947753816333233,0.0823932386519922,0.0325836403689339,0.0343509829787432
0.19801267618778,0.151481951725936,0.850195139977736,0.659974860106173,0.485033218079042
0.0507652773796711,0.115791625842248,0.0264533265697941,0.341142165254144,0.219783307009273
0.134195756263109,0.368074774256635,0.547573608798679,0.584707269291063,0.569250335707982
0.170974012294108,0.289155679077238,0.674669729812444,0.233082292633471,0.151948040840611
0.907901104798504,0.906859012266349,0.100153174356899,0.916956090407716,0.861451459300801
0.581299206294343,0.622292982572634,0.110541497539313,0.09107209446405,0.0302281442147937
0.911444791739756,0.949588104489437,0.657368808977717,0.56586367803837,0.502724195493099
0.968850985341603,0.935653533721693,0.223741416806592,0.944349323914727,0.915269182920735
0.703762102816352,0.575760655643393,0.955556145978525,0.100384450817158,0.0759220995606489
0.582067709042543,0.572686311290921,0.417176695742451,0.445740858555938,0.334390636184294
0.0906190192618889,0.147869571986222,0.0242441793005362,0.770530815020708,0.779771409126931
0.864819156752766,0.927632036949492,0.642995865187751,0.38653678430363,0.234198076731386
0.485329810300947,0.661770221097416,0.677065839244683,0.963513178226689,0.965564795945349
0.977669809095475,0.962302273846369,0.79646095965264,0.431135647100504,0.420142547216652
0.499243269944374,0.448918685125934,0.951344463135594,0.0403412002077008,0.0282099037723502
0.301253392702854,0.499125631565212,0.952158397584971,0.32251881551283,0.450818264892617
0.261154725965305,0.360349882899729,0.78098764122455,0.394225116334276,0.595112843170591
0.648059179047847,0.575185791519552,0.71995141463477,0.810050884063177,0.903864871214306
0.605023069027331,0.568850757443624,0.50282338405834,0.94815818063946,0.942186831222426
0.0297574493381261,0.107883586356947,0.318158371124013,0.855243707719001,0.886300374691751
0.924642226387746,0.933435341855164,0.863274223854155,0.708852170536511,0.697620686531397
0.729073088593942,0.373694754444648,0.0896516166498348,0.611261458505643,0.435881309196071
0.687812401095569,0.70817323474356,0.0906314385035892,0.449194776916973,0.24715105650738
0.414918073971473,0.429867740439143,0.088502002552462,0.416179258677901,0.294662735267742
0.159433976232547,0.193884536230331,0.783037751884593,0.726254139871695,0.679913129976917
0.465197684704286,0.5379193533808,0.0837939467911838,0.114567947069928,0.0381478054978636
0.160055912628056,0.212974850542907,0.48697689654328,0.0107531003761502,0.0126348641237603
0.615398107735158,0.680430540812757,0.0271828626016671,0.203829084502994,0.22696129980908
0.00413250654342168,0.00620064564209522,0.78212336694113,0.884403474039334,0.648656730621155
0.707110399715576,0.66518758366264,0.846384639482691,0.212189813381753,0.153328979884425
0.791667794821853,0.764271315179924,0.838699854653222,0.505352405761031,0.255403256323437
0.314499625424555,0.431169672153105,0.701431778683044,0.0560069602286446,0.0399275848873627
0.386699888996566,0.204043158719476,0.472957451831969,0.865713677738419,0.830190015804659
0.460332301402519,0.571327499243965,0.485981800020293,0.637630414820792,0.897582223594456
0.15938729983506,0.249527591729279,0.0489530782365377,0.824947975335946,0.899143057063491
0.57600062332231,0.501680889452842,0.598891021646233,0.684866011245512,0.701288499408417
0.606445112185041,0.507253256173437,0.0774658757377756,0.585693768255536,0.227296917743741
0.0158184560942282,0.0393581649324902,0.183711525180759,0.502371110771683,0.249455657376319
0.00400514383591476,0.00700361677796178,0.0728958619880175,0.0599664952050773,0.0871335378323427
0.558590177077673,0.541506362393327,0.0102747330225934,0.146424564154356,0.272219537770611
0.77847770287164,0.820379246035528,0.00491472702549465,0.277968083269897,0.136649337418044
0.843464125556951,0.90301078163848,0.0485346256661018,0.00581313776142267,0.0243988558075376
0.640749582336714,0.537633106965822,0.0262616382742802,0.0372801787380861,0.0731486161617437
0.841774860830064,0.823766356559709,0.817939009308065,0.0464767954512932,0.0719487910113821
0.233343009444322,0.193784180837657,0.0447305818043207,0.0181502900254897,0.0105352392958569
0.428728930323857,0.334637298218229,0.917691956310436,0.0531580772316962,0.224376565385376
0.0894046722095958,0.0750737575732986,0.904984842809578,0.0102011994297919,0.0124166440419658
0.186819706723449,0.217877240326863,0.631012682450567,0.467858682178971,0.766613506355462
0.243419286361738,0.0689394297903417,0.439197017304387,0.0168447103449389,0.0144988911603098
0.914922602738434,0.866484974820888,0.408806478075788,0.896830084643825,0.854198180890289
0.323515920542524,0.428522756158367,0.00811978200138594,0.905666046232738,0.923509107519045
0.984358767543023,0.98873577926998,0.301008162975937,0.559054933461146,0.612674508139769
0.389911268435972,0.346173875943946,0.650291141066037,0.406220855340544,0.446243838772539
0.12321593919508,0.121186974585772,0.622689022218635,0.342682831527046,0.622805427861974
0.4080481339525,0.371975984140943,0.768446455373861,0.0104499375463209,0.0137196754716879
0.496164633197062,0.694485569552147,0.164270585230275,0.182717917058265,0.217575690438337
0.327872482834182,0.320351461344761,0.460840348433921,0.46993800848964,0.674725248471595
0.171139292432539,0.199934619610209,0.949728780061139,0.675880910987663,0.678471591437836
0.0496046464951804,0.0283862009671221,0.924693736190809,0.879382384289287,0.794506997525589
0.370810980185743,0.123624546474104,0.54236495304229,0.199620853652074,0.35504926583127
0.938503000996518,0.934737648132096,0.0631991723545384,0.324680861916399,0.276170962169318
0.274851882393268,0.290245686796529,0.0170577307587612,0.876466836268935,0.877753320519304
0.518230896753844,0.373276186794444,0.713809763627213,0.387987615049963,0.528177167191971
0.129693355504588,0.188170602618984,0.936614393812319,0.898916799443085,0.953057390884046
0.667113287354404,0.65087858087286,0.549474124511292,0.284774498171741,0.552604329055415
0.449177682314734,0.573297715306305,0.0713799375573015,0.0385658805812818,0.0249916829422254
0.621440333424296,0.605540657052901,0.170477132477897,0.0119031992881998,0.0173811413748401
0.039416811180142,0.0465465025006844,0.688766168765845,0.318451471446924,0.297465296768731
0.609517986102693,0.599068952300388,0.675363054753485,0.947095498591253,0.933049603755453
0.984092262983963,0.979505682976889,0.900944014110761,0.498598816213969,0.564440884636373
0.0224406837282865,0.0208349100616552,0.667185483593931,0.043637519755994,0.0524856324042066
0.412253464808062,0.216312716493682,0.0804568953221328,0.159246555631509,0.0478854625836938
0.0687577975708454,0.075327416738159,0.911831656634419,0.784526071273158,0.713619524572277
0.755635208993523,0.820520211727266,0.106500697735254,0.918368165237576,0.788060063843106
0.282535875434542,0.250871206866145,0.00371023744693589,0.90244814268284,0.91622645004496
0.210177614844984,0.304799019813867,0.585764627753422,0.695492773258207,0.399876268786252
0.328645090024953,0.477842839254158,0.632817283248383,0.0950031453262909,0.0765736752973886
0.220195128926313,0.190508735177015,0.970706742792421,0.892612098354214,0.755244875704705
0.651672600602385,0.186734992169689,0.170393280696052,0.123064327611156,0.19586253230201
0.989940918155836,0.988395087403958,0.374591651401359,0.0225525235327429,0.0124629729350288
0.656184550038561,0.604344708133804,0.209247958200841,0.594500042451025,0.65751401649755
0.310531856448673,0.41603079314988,0.298643167763874,0.878579351165245,0.774264897175527
0.650208883370983,0.678686171763314,0.0318447747314291,0.971323071531234,0.981911467797323
0.0438808493425612,0.0355518800507649,0.946229507977513,0.349172657792809,0.348771886410563
0.439562543864319,0.189865178548814,0.949536978680051,0.671229406118742,0.666513596109528
0.0518753272755091,0.0270971000076322,0.624103575569733,0.136523738030155,0.236014327406948
0.317122082072432,0.249694919885808,0.825567647802333,0.147652056880692,0.180452447371771
0.963499346948719,0.950418839477238,0.500407493804859,0.0905081653716684,0.101095575123413
0.886710150601262,0.930379971022325,0.629149417589415,0.967373156928932,0.962838381547899
0.679147267282849,0.763091883488345,0.272613782781562,0.88445287933919,0.912784113977224
0.571618909190355,0.51507599286816,0.84291446617192,0.580740967488561,0.604451030202126
0.888785062961624,0.929413446483648,0.306718317030461,0.890637945480377,0.828389344489142
0.433431248976814,0.277421181775295,0.352924085167653,0.543934190223743,0.437720892027621
0.538192788768237,0.41736679038969,0.597999371947018,0.838184885796229,0.881935040133654
0.866831496497099,0.815674327743307,0.150937838404735,0.246111567213536,0.227643006656464
0.513513244654518,0.625529707123328,0.946393249679987,0.665838389830635,0.698981951200238
0.795117012583811,0.695714939272384,0.880372160054723,0.158772432408013,0.159253957115024
0.249101577465612,0.218402704244443,0.27629206583312,0.555683654370808,0.294936283629518
0.373291432765298,0.352583228870705,0.627503105384563,0.631212614194928,0.62273459934798
0.777735624357089,0.742869800760905,0.991328128378769,0.0690414026181844,0.0592378179554334
0.0533262063375109,0.126983201262934,0.430647163833318,0.963030284873276,0.948834057507891
0.592424246843691,0.334486985687433,0.0261838222304245,0.771254079264032,0.817407300210859
0.947451392264105,0.94529946386991,0.0464591765055631,0.451900623329361,0.170535562178953
0.4408349420784,0.30304877339895,0.794775572366564,0.359187089242062,0.443609657053395
0.0242287009312009,0.0342983388282012,0.745034369356661,0.992657970172448,0.997389894365442
0.496788620910334,0.478610656041075,0.42488225209235,0.514261860168136,0.383696238270278
0.0448174951089217,0.0295213497855817,0.366709108101514,0.0558880132008796,0.0753042571254369
0.484587738345467,0.557899178347786,0.833432320767741,0.0182101138516592,0.0191159157595793
0.524882662551741,0.449123633501153,0.042947039934871,0.818980173377569,0.692808470068316
0.257260485172239,0.306387160559868,0.360963907687752,0.874621244430795,0.851703072737902
0.499125884873346,0.508533468805182,0.936390078042914,0.114914426853582,0.168639552010816
0.19911132288998,0.258743657119821,0.336944746921574,0.375067981715021,0.377501618412581
0.597150245070157,0.482533243736722,0.459138317951692,0.594985627768097,0.718819042237439
0.906172128524897,0.869126196618023,0.405175161013693,0.12973243853947,0.135948289080993
0.00577809833849464,0.0121882255209165,0.0545275702103322,0.623047307247542,0.417050244822652
0.95158462419325,0.951814287247095,0.114125656367739,0.938433819109964,0.916437472085966
0.175201157559843,0.169131964612807,0.0149107601593252,0.25310954670037,0.230726945295812
0.21112923895437,0.0759863093104279,0.346328042007914,0.300847633746513,0.133486089467818
0.431069072960335,0.461422224291012,0.110548229672031,0.406379688785038,0.607831418996489
0.532474374895329,0.597826159710108,0.367260042163991,0.239857225699301,0.129357263988402
0.433540826901124,0.377592478564063,0.701322791812403,0.273645334657725,0.371211316620219
0.341869852700547,0.224884800238798,0.987501455602722,0.0254277294539517,0.0230306448872936
0.186626242154489,0.171370426426151,0.580411163888437,0.22042012958467,0.298224558381166
0.0444743163838791,0.0749423667409786,0.984311891221961,0.177845035038042,0.145572147548399
0.205743835425786,0.188281704176988,0.373436928484653,0.345776242366,0.482885017032136
0.0538447084991404,0.0429402034582749,0.833330902121881,0.776573207090906,0.78738827430834
0.953282730638037,0.947856049923095,0.529653849383305,0.990198460565538,0.995353249325937
0.340898060837565,0.382778547565016,0.556056862831225,0.690991010337964,0.578233887625321
0.428072609147962,0.445920613990494,0.26713739780441,0.98580676497276,0.965815846573021
0.17963259362865,0.100326575251455,0.166864705924624,0.322325061043884,0.344879904009362
0.442466973091174,0.62177557216161,0.754876257218721,0.639004542520876,0.70363781888874
0.771026346541234,0.700136355324678,0.0444089118159753,0.57895952828838,0.721893171009828
0.242967812412785,0.194571063272995,0.833814633648872,0.219112739676306,0.332531486804855
0.166439166164515,0.0713006682200074,0.0234773681416226,0.348410598528118,0.455721435141559
0.582615346473386,0.633233871690582,0.728495411021665,0.102848867420191,0.0567262657576021
0.5284237583924,0.628337190301273,0.32373989142994,0.869242852826128,0.917687288662686
0.882659382876076,0.9046794536308,0.407996016995944,0.029749878155783,0.0675189094320787
0.0966334774565892,0.0294041076105499,0.736668169736747,0.440003279722467,0.403385362049912
0.169304809250635,0.228224987794734,0.358810647038697,0.143614515655329,0.0330726190624205
0.734160206269336,0.587698553741194,0.862787261329313,0.717057518691539,0.652272140251325
0.988214845371377,0.988970311953461,0.908131691645678,0.352124862410064,0.284696425683331
0.977949945664632,0.978840521988826,0.384789949370607,0.333239864948061,0.501188439775383
0.350346968184107,0.398083796107581,0.885575898039799,0.968588913460121,0.947182051453363
0.419986478411777,0.371120192742681,0.576928574824769,0.250994651307813,0.284925812221915
0.103163049093345,0.11495210763538,0.987038101797507,0.750864274405929,0.808787301454874
0.103249663105874,0.0730829611569564,0.321534434878428,0.614297530019186,0.744885310586147
0.995141054678805,0.992259894070957,0.164417993062302,0.538175201792034,0.491817471922338
0.143170402573862,0.154539671881296,0.710348354494568,0.0628071755755441,0.188967828675739
0.790709859911988,0.889821741095633,0.213737498479229,0.831733974296086,0.91568591331254
0.744507076822523,0.803983524294034,0.944989096170694,0.733012945671708,0.78335194864727
0.154650469349353,0.145808062820629,0.302851415631532,0.975473039861327,0.929561164398174
0.632811621122826,0.545040322042634,0.405622489043008,0.841195410359375,0.70393029721799
0.190598258899871,0.24997455562687,0.276328199339838,0.240571092441374,0.0910461124568956
0.907927661639176,0.880705865659245,0.712397499231242,0.401807470113632,0.104262909324924
0.727107163202388,0.644006872994131,0.784939700537328,0.286105913998903,0.400114830824791
0.529962817689361,0.528062603417422,0.60729496946376,0.26435793069559,0.369307763764244
0.0933325522101554,0.109521611326948,0.822242917972688,0.962210700431396,0.976782431997763
0.943638405273435,0.963330829370194,0.432026498643667,0.422943104193786,0.421011374171189
0.511932490406173,0.473609135521871,0.917891673617049,0.628107014126384,0.426606937991661
0.59891237963553,0.612929093945589,0.205425102540722,0.277381665779612,0.436701611855222
0.496244811020885,0.449550007085914,0.200327142997561,0.858824014771199,0.791971427178466
0.308971331701341,0.40812517350977,0.957965647599938,0.932464389450088,0.898968481196004
0.781261316512524,0.812447530737766,0.0967129386365656,0.602177280911273,0.413062836526849
0.426611066358631,0.35914459593099,0.0669353898163734,0.803434241553978,0.959215622077778
0.537605962744557,0.46733010256364,0.608271033072488,0.401947065475933,0.391448931107613
0.513854389410309,0.510713696415619,0.980843665071563,0.677894058161001,0.67868216309505
0.721928985654003,0.737426387422272,0.540290187414053,0.356999169702345,0.281004184166562
0.855835358723944,0.902195611537542,0.970674337562862,0.490260959281842,0.336662946301204
0.646174650263527,0.664897050736138,0.441265398363431,0.963068776568048,0.941029901118758
0.853644245176736,0.938098927054819,0.541429532194202,0.298529222827471,0.0797106713600221
0.524122449005052,0.63966764751928,0.326430526101515,0.121077733825345,0.0584993642048529
0.62874692333176,0.467614415131036,0.732728909302575,0.572722617114004,0.815487038547692
0.198999005152616,0.177084793302037,0.129340467987655,0.983828839630239,0.958312398443749
0.420716850292362,0.546680288429984,0.912578253910556,0.695012963553521,0.577119186151285
0.904649823371255,0.9585682374843,0.399638925156093,0.927266625874657,0.902253595907943
0.238163102090886,0.272045065715377,0.4889176311472,0.464936934021407,0.249827968705942
0.099705080277393,0.143978998565374,0.373905370575711,0.409827067576817,0.549806762126394
0.220880649402022,0.372141579285002,0.756206772747939,0.4379119932885,0.455161006727027
0.822862461235638,0.835838262706104,0.845735509481012,0.725544333263612,0.664141903182655
0.822707428767461,0.90211214446749,0.350616180258885,0.0606843287339936,0.0497904970698041
0.531301262709368,0.376275934572578,0.364741559771211,0.750181269319486,0.619872089765066
0.840177932895007,0.859662289210071,0.743130954478957,0.401946638084914,0.353595483609767
0.00511229614287432,0.0118836725799494,0.513364967204112,0.675778847704601,0.677248090902836
0.252697220697472,0.519227025031888,0.246544070143946,0.424708581361887,0.513569053525763
0.923959157450175,0.906907066594784,0.693051933765221,0.940107627640143,0.940432331688532
0.602128651821953,0.573666978466132,0.0470928964220098,0.934575841062784,0.855146377961438
0.077763288111277,0.0825412073131249,0.946623625872121,0.233884502001124,0.367946059599232
0.478686428699037,0.450517006575766,0.281261223347274,0.132083856290246,0.229096784759296
0.470638414031882,0.303768853268819,0.185457762159965,0.254714860456629,0.466860653056466
0.169041293656766,0.120620354277516,0.00944096604915992,0.809297356643165,0.762238714217679
0.541506688498113,0.685307783009214,0.73409556592775,0.364938273963914,0.13594921705469
0.349986906558233,0.187831104442984,0.897754460194524,0.734400078961326,0.668062050499104
0.0105742093690469,0.0143910121884114,0.742643392904881,0.248328257483008,0.438129414258587
0.140258514302341,0.197264978757788,0.491668080625552,0.924932060405118,0.957478014200041
0.697725662663052,0.456754523963462,0.933942037020956,0.323242109150866,0.49001303112407
0.920807631465891,0.980484320595393,0.404745343204876,0.138995006742916,0.262192626703071
0.557296434903187,0.688218539787507,0.471237201624782,0.00214062041861382,0.00107261862121062
0.217749959266149,0.301402876559943,0.701338057051557,0.665786895488214,0.733426314510753
0.798243883493108,0.733885121752333,0.477039482420698,0.961318555640921,0.955669032926963
0.469511030602212,0.531136478547034,0.0489654849887707,0.686594367646511,0.559669448075915
0.9564405367804,0.933554689031238,0.52209391290832,0.582970008370403,0.504679955484438
0.680877798983613,0.605083203799318,0.115301736247095,0.865010227889777,0.903834206675604
0.434275777367406,0.362262605330402,0.560292871552224,0.835167509655762,0.6145626248809
0.125419466392648,0.10060754602207,0.882513147927703,0.778479901652691,0.635086287194924
0.96142003596422,0.955585732305187,0.213563794869951,0.547729361260414,0.632605089156308
0.5048484123424,0.300863697272589,0.0632545584320458,0.454659667712606,0.292069728769862
0.8918929165813,0.839613566497095,0.0607805800228492,0.0806922949472252,0.0848972432929706
0.168297354500092,0.285686158865458,0.697781300199427,0.569620060370878,0.434001311114866
0.443321494253639,0.43113383853529,0.980332941658387,0.092254415421826,0.0553662995977946
0.815938813936742,0.816037518392208,0.228940809395635,0.560475346987911,0.519745722991055
0.516499070050767,0.658619150271806,0.0131406564097921,0.878480861886828,0.768700513162758
0.326743380244082,0.394137219710147,0.63830093816909,0.470535746927088,0.142035670870512
0.944775089347006,0.970121137667539,0.0235410485700668,0.100509451428121,0.102033427532105
0.49572108692645,0.59328564028614,0.692897790207467,0.0389075052222425,0.0683688324338895
0.774866066096362,0.829644024446352,0.861305398538212,0.831237859388593,0.878725354425543
0.499865469779046,0.582663065007632,0.186766651332793,0.921390865294069,0.854997323218005
0.338885065425741,0.254573651331256,0.552488438964235,0.143107760081396,0.0598800848917648
0.0370181730712806,0.0352250796108733,0.957472915313746,0.0126922006866949,0.0166534408407393
0.632037689678356,0.488480270454955,0.290480691428021,0.437333893357415,0.540942642932424
0.247929816740558,0.245277437767384,0.485038603111154,0.0318263662945791,0.0183671385549885
0.201097947844833,0.177525175750687,0.697212821017202,0.76844224919484,0.64911416631912
0.356532148060818,0.607370174605072,0.034160209785891,0.77507927390152,0.748047511907809
0.0930727763066313,0.0437795254554554,0.761649137074394,0.0408565159599749,0.0448095137170246
0.948094158561407,0.911166188733129,0.520390344898066,0.666805930762877,0.623562890579788
0.0523009157804054,0.0728149404798727,0.720042946576397,0.960103371162654,0.955662641153662
0.560865175263896,0.763019003651292,0.700788048679573,0.217331950849892,0.140861515903445
0.880007393858796,0.933349383390092,0.240898326935585,0.232789101611057,0.0884464993939841
0.313780346231797,0.387589646749775,0.923801494265504,0.805634688205523,0.607176000969469
0.281690292669213,0.095639854932322,0.124133253812395,0.0143719768938186,0.0356339598612814
0.170817722101484,0.211747104707588,0.498719227297044,0.740608439138361,0.905245190864086
0.900787898775273,0.950887075116855,0.0166872594386101,0.865731272178409,0.877144695192601
0.912025456446758,0.807003202294532,0.0438457506464755,0.630720298283113,0.451757242280615
0.426943353860101,0.327192917841513,0.257591189692558,0.73675259452125,0.769140355166766
0.241604719460794,0.431730772363599,0.596293828890263,0.302808502168674,0.120327270784161
0.449949001819683,0.510654232263805,0.629158298371781,0.252600734547151,0.605131428525014
